V1,V2,V3
1,3.1323155,3.89300027
1,2.491629505,1.403442555
1,2.581290328,1.223510969
1,1.0630391,1.600719616
1,2.153972592,2.491356268
1,1.976547967,2.620233866
1,1.756208498,1.803594279
1,-0.174351599,1.053091532
1,1.763696304,1.476023945
1,2.073207796,1.079295713
1,1.913021039,1.723207219
1,0.684491624,0.462938873
1,0.237517419,0.284657629
1,1.96221046,3.334014096
1,2.343903708,4.444382735
1,2.667918127,4.157738308
1,0.439081087,0.430793674
1,1.539149221,-0.809583655
1,-0.059002674,-2.399342964
1,-0.310718104,-3.086687373
1,0.762426366,-0.055845488
1,-0.052040775,-0.330335564
1,-0.988959369,-0.950308215
1,-0.174462619,-0.277268476
1,-0.974312262,-0.232764242
1,-0.796814944,0.151539181
1,-1.165797797,-1.477468395
1,-3.155871062,-2.704513499
1,-4.204638513,-3.926860787
1,-2.479164189,-1.81406128
1,-1.817442173,0.077723201
1,-1.800709234,0.236851787
1,-0.567222021,0.223025597
1,-0.277746596,0.897564303
1,0.105240459,2.237014091
1,0.720607565,3.205039742
1,1.208246824,2.515311899
1,-0.200763593,-0.243811517
1,1.106897572,1.30627022
1,1.186502194,0.618146152
1,0.064628843,-0.281669431
1,0.742187179,1.412271377
1,-0.327892525,0.033295902
1,-0.214883846,0.131111279
1,-0.34740614,0.758043512
1,-0.786148592,-0.877316968
1,1.750132576,0.497939325
1,0.181068555,1.21535753
1,-0.597530917,-0.495055487
1,-0.141069831,-2.47542742
1,0.190746711,-0.582966649
1,1.61141384,0.928326418
1,1.784887481,1.735360084
1,0.130334719,-1.375723916
1,0.648222034,-0.506594121
1,1.41529768,2.55168373
1,1.222918483,2.300919413
1,0.270075087,2.32768022
1,1.393267121,2.308788785
1,-0.127813829,0.211561702
1,-0.725123175,-0.526204186
1,-0.258457912,0.609048167
1,0.169050264,1.283358958
1,-0.570396803,1.262804823
1,0.06101161,2.192867982
1,0.017225319,2.646504523
1,0.371772815,2.616682799
1,2.025488339,3.88779389
1,1.387149004,3.350587542
1,-0.184011483,0.196604203
1,-1.306652918,-0.05183697
1,-1.132446069,0.300062017
1,-0.639907768,0.837711526
1,-0.033659372,1.382947785
1,-2.252537672,-1.093045564
1,-1.68577377,-0.995879018
1,-1.598305658,-1.049746471
1,-1.899504712,0.050142792
1,-2.075832848,0.854144546
1,-0.983884351,0.815192409
1,-0.376008152,1.016229736
1,0.218472157,0.237713426
1,1.158253791,0.745151984
1,0.115450243,-1.198331969
1,0.141202966,-1.981870972
1,0.912788192,-1.097162829
1,0.963148626,-0.795826947
1,-0.195866211,0.607313387
1,-0.817696739,-1.207831281
1,0.133837514,-0.375251679
1,0.701464263,-0.598703454
1,1.834246574,1.071699394
1,0.708646518,-0.868504329
1,0.439297126,0.591592373
1,1.023353191,-0.220150645
1,0.456246756,0.751601896
1,0.872705284,0.124193808
1,-0.96306792,-0.378845056
1,-0.137501489,-1.146587087
1,0.394195979,0.816011945
1,1.569603928,1.085280055
1,0.543544898,0.356365226
1,1.903831703,3.053008422
1,1.378198354,1.238427502
1,0.83936422,-0.089394688
1,-1.035292054,-0.410077282
1,0.039875377,1.551727874
1,-1.052513883,0.244128284
1,0.717116629,0.996512012
1,1.354989761,1.587414548
1,2.656919501,4.132637369
1,1.764196519,1.711331937
1,0.496268412,0.535629395
1,-0.571610316,-0.257420194
1,-0.254214814,0.079142434
1,-1.383557936,-0.013383905
1,-2.416352702,0.076504649
1,-0.026235993,3.887263262
1,0.937237269,3.4683162
1,0.53561645,2.932544444
1,0.707204679,1.449581657
1,-0.601458051,-0.065597002
1,-0.306853167,0.355464494
1,0.536191909,0.72100233
1,2.245907288,2.485904697
1,2.159160047,2.466302476
1,2.10696665,3.517280811
1,2.475938962,1.327749709
1,3.499356429,2.539835291
1,1.347002919,0.150106336
1,-0.871649511,-3.340127776
1,-0.833066431,-2.253226613
1,0.330037932,-1.645673198
1,-0.297690169,-2.711943842
1,-0.646941277,-2.925519616
1,-1.527789509,-3.174051158
1,-1.241765499,-2.538106309
1,-0.84824462,-0.428713289
1,0.294630179,0.961381049
1,-1.517030992,-2.024453354
1,-1.660756392,-2.401235853
1,-0.304464849,-0.663881899
1,-1.089045641,-2.709436116
1,-2.17176294,-4.759651534
1,-2.235421327,-4.529830231
1,-2.96899857,-3.815335279
1,-2.327489374,-2.929479439
1,-2.903024968,-3.197902502
1,-2.063334999,-0.936169918
1,-1.043113698,-1.875949639
1,-1.621183342,-1.967217597
1,-1.566461176,-1.882776418
1,-0.91432952,-2.358413139
1,-0.302811513,-0.604761574
1,0.709440995,0.019601063
1,2.481069671,2.323985109
1,2.075243107,3.831162485
1,-1.778159226,-0.688403706
1,-0.057411846,1.214712324
1,-0.275704993,1.209030621
1,-0.669291459,0.42049615
1,-2.416273491,-1.477399477
1,-0.141794382,-0.148762264
1,-0.397361335,-1.501056334
1,-0.219617699,-1.469610049
1,0.150587224,0.580257618
1,-1.218772161,-1.996413713
1,-0.849478347,-1.661920061
1,0.661880151,-0.209500367
1,0.377646776,-0.571331712
1,-0.498003593,-2.267599405
1,-0.293447521,-0.888405959
1,-0.231089017,-1.655171462
1,-0.36838165,-0.680766143
1,-0.425955824,-1.008766761
1,-0.33576244,0.123329977
1,-0.816043698,-1.007016478
1,-0.479667596,-1.300840056
1,2.391618633,1.943299533
1,1.795211278,1.187691544
1,2.971424005,2.544526844
1,0.722116364,-0.915658133
1,1.543973037,-0.333341938
1,1.185491495,1.107380961
1,3.115236196,2.749448553
1,3.368360796,2.486959505
1,2.752196525,1.149790149
1,2.117225682,1.361840649
1,0.004199195,-1.006255703
1,0.256264395,-1.434466725
1,0.327726367,0.036172431
1,0.280514123,0.167800545
1,1.772234679,1.756814655
1,1.539510269,0.256337331
1,1.955904152,2.051816171
1,3.997009253,2.80557413
1,3.641985027,2.601895644
1,3.882226401,3.130995733
1,2.984035447,2.126779604
1,3.095007246,2.214002213
1,3.001534055,3.17945136
1,2.522358254,2.41714048
1,1.001250347,0.138490452
1,1.689360459,1.127000615
1,1.30543061,1.310195258
1,1.344573767,2.760575517
1,0.822631889,2.935816574
1,0.681652299,1.958802352
1,0.340937461,1.340899797
1,0.31025009,0.663880466
1,2.225316727,0.496211814
1,2.217245221,0.747358591
1,1.421115598,0.659351984
1,0.176241419,0.31586416
1,0.728225293,0.256350894
1,0.213726276,-0.792845084
1,-0.340333157,1.416363396
1,-1.349290276,-2.835379791
1,0.411748358,-0.808132627
1,-0.841780281,-3.155277364
1,-0.356947881,-2.007537954
1,0.508784163,-1.627221523
1,0.676316058,-0.547582059
1,-0.691535135,-0.996987536
1,-0.919887992,-0.702152289
1,-0.018889081,-1.77071005
1,1.161475697,-1.622984789
1,0.570053538,-0.090615976
1,0.492050842,-0.237798176
1,0.756111879,0.57660135
1,1.176833381,-1.056605288
1,1.38064251,-2.18380716
1,3.16620051,0.185601727
1,4.105925462,2.507703723
1,2.975745656,1.248352059
1,4.314973733,2.196866593
1,4.435558367,2.729273518
1,1.839910363,0.198653007
1,2.582563703,1.935014036
1,1.591695437,0.488330333
1,0.954199163,0.896071319
1,0.44284609,-0.764016132
1,-0.915386538,-3.143281899
1,1.057450113,0.034641539
1,1.403925889,-1.558850365
1,1.225992319,-1.046064026
1,1.195242493,0.437811612
1,1.963181879,-1.139124747
1,0.446992997,-1.090570249
1,1.192217996,0.36542799
1,1.831451005,0.788773831
1,2.086739809,2.542235616
1,0.205228753,-2.264972237
1,2.033789634,0.396685091
1,-0.693368228,-3.116128125
1,-0.598250452,-1.936138575
1,-0.664035868,-0.779911022
1,-1.247000338,-1.831141198
1,1.951983868,2.169662631
1,1.736350518,1.349206803
1,1.702321937,0.948857097
1,1.175962896,0.840382131
1,0.348227618,-0.804256132
1,0.068571678,-0.533432447
1,-1.793760043,-3.355943713
1,-1.915818185,-3.028968967
1,-2.124860808,-2.701501051
1,-1.442350221,-2.847874858
1,-2.523804248,-2.601850502
1,-0.09958577,-1.344785914
1,-0.946323785,-1.43330619
1,0.071738851,0.428096978
1,0.353057594,0.750751844
1,1.76970025,2.610824827
1,0.324213942,-0.289338784
1,0.194458838,-0.773549506
1,-1.735775523,-2.199610033
1,0.229308416,0.053261848
1,1.380042106,2.054503212
1,1.994090419,2.485917046
1,2.75924127,3.095290143
1,1.664264242,0.454958812
1,1.367870604,0.590078402
1,2.891005114,1.618077835
1,1.096435623,1.382828366
1,0.669417589,1.05798636
1,1.173866582,3.658341625
1,0.562032185,2.127984509
1,-0.420644874,-0.459362186
1,-1.350955761,0.296875151
1,-1.556160873,-1.108311146
1,-0.539138671,0.526387042
1,-1.269079325,1.335742866
1,1.17482571,2.234743657
1,-0.904653012,-0.523864862
1,-0.322593339,-1.127680101
1,-0.074682116,0.064760895
1,-0.613422059,-1.062794245
1,-0.596028847,0.147937669
1,0.623134608,0.320878479
1,0.164935877,0.438242627
1,-0.63317374,-1.112277919
1,0.468401951,0.431011476
1,0.580954848,0.613663121
1,0.809304754,2.350509488
1,2.906881742,3.474105852
1,1.233185405,2.079020802
1,1.804437644,3.514453542
1,1.030928489,2.176727391
1,2.08602984,3.278528918
1,1.785401864,3.886900864
1,0.977672342,1.672602517
1,0.072802273,0.424419001
1,0.610558788,0.98781586
1,1.171683953,0.056043321
1,3.279139273,4.289943862
1,2.00733033,0.296937274
1,-0.226286252,-1.286633477
1,1.676639393,0.804901476
1,1.256021198,2.002808025
1,2.655699121,3.087664738
1,2.221727686,3.492941289
1,1.313598246,0.351168934
1,0.714137548,-0.588129843
1,0.561522795,-0.263987014
1,-0.044077805,-1.010780626
1,0.869553747,-1.599967459
1,1.708703956,-0.496252335
1,1.297360278,-0.680675313
1,0.641367617,-0.829131314
1,1.215575897,0.933929781
1,3.518775729,3.760942026
1,1.646914693,3.714746091
1,2.795574177,3.109304635
1,1.777906576,2.608468237
1,0.862149381,0.782612657
1,0.231394933,0.848274152
1,-0.016956116,-0.905619556
1,-0.512287577,-0.208724991
1,-3.456002112,-2.80037757
1,-1.799545145,-2.587324987
1,-2.141672302,-3.717792684
1,-1.247166437,-1.696319828
1,-0.436328251,-0.386743365
1,1.941360696,0.975451021
1,1.6234358,0.729424173
1,-0.014597866,-1.073515672
1,-0.176736849,-0.585157696
1,-1.58874561,0.481112075
1,-2.981584399,-2.414275501
1,-1.841043724,-1.203407299
1,-1.075166158,-0.497265477
1,-0.289893378,0.657691478
1,0.999321717,0.07649315
1,1.662592648,1.283242673
1,-0.190102533,0.546664877
1,1.068970832,2.077180031
1,1.565541277,2.444766668
1,1.152404952,1.386354155
1,0.398850038,1.65095303
1,0.761230637,1.927264446
1,-0.561775776,-0.922118128
1,-0.894951632,-1.193779182
1,-1.117922446,-1.454182052
1,-1.380913749,-1.297327375
1,-0.357389056,0.543117349
1,-1.213060292,-0.483828906
1,-2.418848241,-3.31371023
1,-2.136754924,-3.532230933
1,-1.269174025,-2.134660801
1,1.060016845,1.260029788
1,2.753926116,4.384000285
1,1.876655994,1.600528964
1,2.152014264,2.812135235
1,2.324153487,2.849651077
1,1.335873289,2.334078563
1,1.131811085,2.316189423
1,-0.684586986,-1.018477749
1,-1.497730662,-2.096178737
1,-2.910982299,-2.962264914
1,-2.781201319,-3.811432485
1,-2.167017561,-4.63049544
1,-2.115935778,-3.404858303
1,-2.161264603,-1.803147961
1,-1.144515141,-1.010039579
1,-0.396556483,1.556948928
1,0.743254778,2.412476797
1,0.747629478,3.555217574
1,0.263155042,3.699737019
1,0.603278712,3.158456873
1,1.073244713,2.950938447
1,-0.194817181,1.575472809
1,-0.329111744,-0.386526994
1,-0.282859437,1.041407857
1,-0.328682948,1.460643398
1,-0.697821549,2.108172828
1,1.287789032,4.778848653
1,-1.782027839,2.47392717
1,-0.404658873,2.117746653
1,-1.32806316,2.469080347
1,-0.071259058,1.86580607
1,-0.154089264,1.992367315
1,-0.243386681,2.197478365
1,1.217406654,3.400052025
1,1.446824533,1.918502481
1,2.320601438,3.386224862
1,0.355138948,-0.280734243
1,3.708479441,3.736073353
1,3.257893399,1.871898055
1,4.314203398,2.924016913
1,1.291132033,0.372476499
1,0.643445604,-1.34689813
1,0.597325473,-1.189930642
1,-0.279181198,-1.310327837
1,0.206352253,-0.578672492
1,-1.48892262,-1.143533186
1,-0.492016049,-0.988580846
1,0.524778961,0.089260379
1,1.470925434,1.752701589
1,1.92211769,1.468140658
1,2.514616488,1.275372734
1,2.982386123,0.891277702
1,2.399357609,-0.014365544
1,0.420331823,-1.975799869
1,1.172089368,-0.651368975
1,1.399526747,1.386752005
1,1.081713609,-0.099684406
1,0.986804778,1.04693479
1,0.025857003,0.726300768
1,0.581757207,1.807160001
1,0.420168946,1.790705041
1,0.197838081,2.112290471
1,-1.496994435,-2.23314393
1,-1.163611154,-1.047934762
1,0.348129798,1.436050421
1,-1.210908588,-1.619970643
1,-1.640552821,-1.713838337
1,-1.046668152,-0.004987866
1,-1.165486226,-0.670223687
1,-0.662812067,-0.306915215
1,0.09026814,1.441476873
1,-0.679902723,-0.465936731
1,-0.720985449,-0.294728658
1,-0.477839544,0.134670031
1,-1.002816655,-1.769120703
1,-0.481594331,-1.455051456
1,-1.448675781,-2.512384187
1,0.51542028,1.192156917
1,-0.68936899,0.76046038
1,0.333726224,1.36906229
1,-1.424937551,0.276537011
1,0.012796409,3.483014507
1,0.378770866,3.934269677
1,-1.146963487,1.538803908
1,0.199053075,2.656776351
1,0.962721215,4.460735319
1,1.350001037,4.391697383
1,0.974838116,5.590994066
1,1.295792802,0.354041221
1,0.908342914,0.974774272
1,0.535925771,1.347001601
1,-0.41196239,-0.330819106
1,0.42551829,0.169730229
1,1.028709181,0.221330196
1,0.349346249,-1.697584568
1,1.505603597,-0.225311264
1,1.487851594,0.205104816
1,2.724027518,0.231853379
1,4.978641101,4.058465588
1,4.869870571,2.823714613
1,3.039865666,1.66942656
1,4.229745334,2.194208431
1,3.391522525,0.372654682
1,1.907172709,0.5149149
1,0.813845738,-0.735680954
1,1.958302736,-0.700589546
1,1.955961108,-0.101313307
1,2.129502984,1.464377227
1,0.848369676,0.329339475
1,-1.51958006,-0.571061254
1,-0.392731835,1.080999434
1,-0.633174847,0.146637216
1,-0.923205621,-0.42657201
1,-0.130064441,-0.20972102
1,1.401466811,1.482258841
1,-0.232377194,-1.001764783
1,0.285774793,-0.905791592
1,-1.07592142,-1.973288602
1,-1.592967504,-3.361599218
1,-1.315926845,-3.0283917
1,-3.043294134,-3.885490444
1,-1.100571436,-3.816366176
1,-0.589548875,-3.548409077
1,-0.941696808,-3.228063961
1,0.379068059,-0.052565644
1,1.061418283,1.623634501
1,0.954373875,0.818203953
1,2.457713859,2.936566946
1,3.217132574,3.391420401
1,2.940796745,2.779246234
1,2.896751054,3.458525326
1,1.728266788,0.249990899
1,1.356171682,-0.376720952
1,1.281154067,2.041149889
1,1.094686968,1.847801063
1,0.243994871,0.694670912
1,-0.533780265,0.272682222
1,-1.052935764,0.257503399
1,-1.937565195,0.44443499
1,-3.654420236,-0.46206654
1,-2.862162578,-1.739925199
1,-1.385196093,-0.761829297
1,-1.419203176,-0.663329993
1,-0.139710105,-0.031180155
1,0.196495704,0.804666412
1,1.344912621,1.132104412
1,0.706464883,0.60846495
1,0.827752048,1.552425066
1,0.016758127,0.602503301
1,-1.649070579,-0.347296291
1,0.371874455,0.303171374
1,-0.964837462,-2.242307636
1,-1.198411122,-3.628746671
1,-0.141532982,-2.571847078
1,0.048279765,-2.789926462
1,-0.206217514,-3.146279828
1,-1.688599695,-3.871995859
1,1.094577164,-1.86376399
1,1.660930198,-0.564034384
1,1.327762883,0.519273236
1,2.220410435,0.145887799
1,3.406266108,1.561210634
1,4.747881408,2.984265087
1,3.572157156,3.779492093
1,3.380360882,4.716935858
1,1.549969217,0.165545002
1,1.31261035,1.855479583
1,1.432139531,0.536842299
1,0.321711065,0.106284643
1,1.808922205,1.8174185
1,0.562381741,0.875271525
1,-0.645329665,-0.556794182
1,-0.31135617,-0.364777716
1,-1.586257501,-1.438851109
1,-3.781630529,-4.963815761
1,-4.091723918,-4.34692885
1,-2.435821781,-2.990447913
1,-2.776261305,-2.89657465
1,-2.733262634,-2.023264598
1,-3.467137062,-3.364155593
1,-2.627356504,-3.571229239
1,-2.677569522,-1.8742782
1,-4.052709296,-4.249830435
1,-3.078116371,-3.697978178
1,-2.242775064,-2.11895635
1,-3.87971408,-4.737823179
1,-2.720087807,-3.340104462
1,-2.609416034,-2.067645252
1,-1.700787087,-1.839505229
1,-1.028762007,-2.5570729
1,0.120773713,-0.517671654
1,-0.615186848,-3.349067582
1,-0.43185111,-2.472124909
1,-0.049818906,-1.920086658
1,0.239050808,-0.599050558
1,0.335379637,-1.827194355
1,1.382470924,-2.037464117
1,1.523074501,-0.41819459
1,2.274148829,0.176083761
1,3.731140657,2.690987199
1,4.035551842,2.559366795
1,3.375430778,2.116344781
1,2.68724205,2.87307252
1,3.60420181,2.637120248
1,3.205715537,3.50889538
1,1.593277389,3.191785953
1,-0.466102916,-0.560862359
1,-1.996374136,-1.081793009
1,-1.351541134,-1.001543448
1,0.717551946,0.957156358
1,1.014628008,1.308448015
1,0.48799642,2.49559508
1,-0.338754354,1.629756935
1,-0.497728176,2.42513056
1,-1.253948687,0.378286897
1,-0.065406147,0.680417077
1,-1.35904757,0.88146345
1,-1.192820696,0.9493799
1,-2.218034841,-0.620028624
1,-0.582055493,0.599304853
1,-0.682581528,0.329108156
1,0.324012113,2.319337502
1,-0.20256128,-0.420218563
1,1.322580413,3.435571065
1,2.033536473,3.919658869
1,-0.033697593,1.273089781
1,1.163886007,0.829366853
1,0.363632248,1.650970298
1,0.342057382,1.330706589
1,-0.439430079,0.773795973
1,1.610929304,1.769602729
1,2.205944058,1.483454473
1,1.22622157,0.720028533
1,1.775092482,1.16868311
1,2.097642582,2.785693986
1,2.103629426,0.876350244
1,1.46980789,1.506510177
1,2.251431255,0.907758144
1,2.373157805,1.293651402
1,3.397704837,3.49746074
1,2.643110962,4.045569426
1,3.047036295,2.762475075
1,4.254850311,3.804292216
1,3.512804382,3.48759829
1,3.188440383,4.354443332
1,2.525440661,3.282007693
1,3.782442126,4.721799978
1,2.868321092,2.7262077
1,3.345887994,4.694905227
1,1.91290105,4.231117736
1,0.644878531,2.21615636
1,0.683993443,2.466667394
1,-0.081436118,1.45550951
1,2.772477277,4.096743227
1,2.672612617,3.500905329
1,2.460371811,2.756873889
1,1.895414271,1.293490732
1,2.173476506,1.851917957
1,2.929680006,2.860545368
1,3.20272573,2.659937612
1,4.014397569,1.197119641
1,2.134567917,0.187857711
1,1.34897974,-1.173901032
1,0.471600699,-1.873222134
1,1.32302464,-0.525413371
1,2.60187977,0.584360764
1,2.499712343,0.32828258
1,2.624413641,-0.977442782
1,2.016331764,-0.055884663
1,2.584960405,-0.004136428
1,2.517588481,-0.384732236
1,2.420479687,1.718644408
1,2.871392335,2.444864168
1,1.693928782,1.949326602
1,0.710913121,1.224254166
1,0.516560579,1.208018409
1,-0.321344766,-0.645640588
1,0.423661351,-0.375580793
1,0.09212646,0.308487796
1,1.245623164,2.151408612
1,3.188928486,3.476277685
1,2.813704405,1.730442304
1,2.763709646,0.957672585
1,2.993569468,0.598036595
1,2.982902614,-0.900862189
1,2.540873739,-1.329629982
1,1.951590926,-0.612904154
1,1.624050095,-0.876553685
1,0.751244333,-1.285536331
1,0.77498727,-1.146736369
1,2.824886961,0.679512656
1,1.208028067,-1.648247014
1,0.718359858,-2.153365586
1,0.201089776,-1.857533447
1,0.526195436,-1.758756019
1,-0.258541933,-2.342103585
1,2.506287397,0.769447246
1,0.386302694,-0.869562026
1,1.626738696,0.165684192
1,1.770307869,0.069118362
1,2.27699911,0.634562907
1,0.205874311,-0.091070794
1,0.056509712,-2.039461547
1,0.069500876,-4.29986125
1,1.0349424,-5.477373151
1,0.80964518,-3.193813592
1,-0.150863436,-4.066612503
1,0.277551521,-2.763271771
1,-0.779836298,-4.523947606
1,-0.172031333,-3.788414827
1,-1.458306162,-4.130490539
1,-1.061649191,-4.427123834
1,-2.351025001,-2.990280163
1,-2.109272782,-4.379948408
1,-2.448784236,-2.935796916
1,-2.702254671,-2.694452458
1,-1.301040678,-1.865529326
1,-2.665914495,-3.206674019
1,-2.038921097,-3.935023584
1,-1.347053758,-2.77510265
1,-0.413224691,-1.281762133
1,0.123323855,-1.584479985
1,-0.869246357,-2.495014338
1,-1.326551025,-2.208736915
1,0.540663821,-1.032636984
1,-0.914400964,-2.698460859
1,-2.123216011,-1.582500222
1,-1.698240547,-3.410711004
1,-0.572321901,-1.648188262
1,-0.722755899,-1.196227223
1,0.441706514,-1.187926562
1,1.994822384,1.548721722
1,2.259955734,0.504683245
1,-0.266278624,0.015069839
1,0.445071204,1.740906052
1,1.507798158,4.188484535
1,0.104782457,2.221319435
1,-0.020710873,2.371551267
1,-0.435804565,1.709058261
1,-0.947043864,-0.685525536
1,0.63378444,2.082723438
1,2.204740345,5.533032027
1,2.771968079,5.910531004
1,2.150867488,6.023522747
1,1.551210408,5.638581204
1,1.652011526,3.818319849
1,2.661468806,4.682551182
1,1.299828012,3.800196074
1,1.407816553,3.433951178
1,-0.126576678,1.050594244
1,1.076111295,2.44765831
1,0.60872945,1.663813909
1,0.082775268,0.074752812
1,1.634913254,3.517979436
1,1.593656467,1.717742862
1,2.853973311,2.217285511
1,3.1813325,3.476694128
1,2.249807119,2.73984196
1,3.934991093,5.078280691
1,2.476169485,3.175013155
1,2.615866194,3.168552183
1,1.807610164,1.482719032
1,0.517760199,1.400911761
1,-0.323277116,-0.138123085
1,-0.429447319,0.307257395
1,-0.892019321,-0.334036604
1,-2.255557571,-3.02343456
1,-2.055741066,-3.125351899
1,-3.505908409,-5.134501004
1,-4.602290125,-5.672976695
1,-3.43783648,-5.180151297
1,-3.177385762,-5.265638616
1,-1.432656256,-3.254028479
1,-2.079797612,-3.187656677
1,-1.812821098,-2.322577332
1,-0.909909604,0.21048638
1,0.526993053,0.175835572
1,1.044802874,2.138306914
1,0.230045178,0.254086499
1,-0.534554917,-0.816469464
1,-0.805716174,0.235976255
1,0.029445452,-0.570948128
1,0.159237208,-0.935029505
1,-1.190650901,-2.707395149
1,-2.198614265,-2.292594764
1,-1.449001531,-0.395823318
1,-3.186063286,-1.936178705
1,-2.378809032,-1.24502675
1,-2.914087527,-0.687968834
1,-3.466545154,-0.878597499
1,-2.619824235,-0.179351054
1,-0.759121342,2.582182472
1,0.262923363,2.672191386
1,-0.182747939,0.948088414
1,-0.323828138,-1.009210207
1,-0.531000466,-0.836414838
1,0.053142147,0.739933352
1,-0.292798959,-0.318905303
1,-1.41340654,-0.975193086
1,-1.038749047,-0.153566123
1,-0.675430837,2.587433133
1,-1.767804342,0.461101416
1,0.686497624,3.301589405
1,-0.544037845,1.459414884
1,0.546549702,1.934310781
1,-0.630680266,-0.595476379
1,0.112289708,-2.084496545
1,0.377629418,-2.69267275
1,0.565961392,-1.846423068
1,-1.884358057,-4.277210418
1,-1.215215081,-3.009011603
1,-0.799805609,-1.999414104
1,-1.062536364,0.309273054
1,0.214870519,2.52941378
1,-1.958018692,-0.579879549
1,1.302105334,1.55098048
1,1.016730546,2.905914345
1,0.799729497,2.659230395
1,0.118207849,2.301458772
1,-0.871867027,0.909615219
1,0.067955817,1.910356532
1,1.51208051,1.905988589
1,2.578464827,1.921899293
1,0.994158515,0.131047125
1,1.265011862,1.383796381
1,0.358642739,0.075745258
1,-0.02200204,0.016559913
1,-0.600026226,-0.567547513
1,-0.544159877,-1.652602911
1,0.518058638,-1.104595699
1,0.370851708,-3.595981495
1,-1.352560421,-4.564065085
1,-0.635928259,-3.34010265
1,-0.335823844,-2.09518579
1,-0.780744483,-3.165805634
1,-0.108231591,-1.338148626
1,-1.664568854,0.26757313
1,-1.851296973,-0.720073926
1,-3.219965822,-1.395204394
1,-1.516616751,1.321918052
1,-0.513437084,2.356748042
1,-0.806485233,2.99483122
1,-0.339701647,2.580561048
1,-1.221175483,1.925175026
1,-0.123123583,4.288728663
1,-0.836403207,1.361445363
1,0.542497164,2.971455474
1,0.761819733,3.393379786
1,0.232452302,2.660133085
1,1.689994253,4.058206623
1,0.199077634,3.358150373
1,0.919562677,2.345346497
1,0.692637522,3.492474645
1,1.387300375,2.856756269
1,1.885059521,3.584016971
1,1.72810135,2.808350309
1,1.177327713,1.409128641
1,1.255848362,1.275106403
1,-0.706452078,-0.152549109
1,-0.716464793,-0.508778933
1,-1.950492912,0.194085952
1,-1.035415984,-0.56487729
1,-0.719512789,-1.033158053
1,0.220921146,0.074826478
1,0.195983134,2.195684716
1,0.630416125,1.085149003
1,2.636755337,2.314264108
1,0.832560297,-0.582594648
1,-0.408912432,1.025176891
1,-0.958288931,-0.747516885
1,-1.283258171,-2.729774746
1,-1.197706288,-3.133699208
1,-0.149409095,-2.674038263
1,-0.870592682,-3.215401587
1,-0.826483192,-4.365837855
1,-1.278970799,-3.293658582
1,-1.177413754,-5.660073451
1,-1.526837014,-4.610154394
1,-1.664990731,-6.187104027
1,-0.617037933,-4.180421013
1,-0.806415428,-3.810417432
1,-1.608666362,-4.864869059
1,-3.027599282,-5.208494753
1,-2.648140806,-3.880476233
1,-1.115234483,-1.8072566
1,-2.541037418,-5.29278348
1,-1.715576882,-4.945456937
1,-2.181587677,-5.620831303
1,0.11266461,-0.584308758
1,2.042748714,0.333293542
1,0.693705463,0.533879584
1,0.255754654,-0.266647837
1,-0.935102931,0.012888293
1,0.021421081,0.739985955
1,0.511398369,0.343435067
1,0.377614985,-0.103430164
1,-0.457245069,-0.951184745
1,-0.163851238,-0.007091759
1,-0.233008048,-1.997097645
1,-1.546075709,-2.133296854
1,-2.067533856,-2.620870106
1,-2.005736643,-2.6119241
1,0.221840374,1.0920154
1,-0.201513382,0.844884262
1,-0.147717195,-0.46949539
1,0.600706417,-1.006275716
1,2.140527906,0.72884604
1,1.976022114,1.433424289
1,1.346292602,-0.269328726
1,0.51905308,-0.727971487
1,1.206001033,-1.91369038
1,0.954371509,-0.960135855
1,1.067379405,-0.586281584
1,-0.504065652,-1.904893085
1,-0.254708182,-2.243673657
1,-0.912442197,-3.287396117
1,-1.451299118,-2.940424149
1,-3.372340377,-4.836342334
1,-4.181390343,-4.116555833
1,-2.18055938,-0.525691121
1,-1.932569854,-2.143919985
1,-3.463222695,-1.767729859
1,-2.734723397,-1.368759158
1,-3.215314034,-0.31550266
1,-3.064352641,-1.501989247
1,-2.675472985,-1.323168408
1,-2.688077809,-2.090866979
1,-3.27451374,-2.557169882
1,-2.218256938,-1.953931242
1,-1.430804981,-1.702527088
1,-1.344955494,-1.47334445
1,0.529573492,0.109108245
1,2.026270691,1.05651587
1,3.098644066,1.587147351
1,0.760023719,0.81244254
1,1.038306066,1.649594694
1,0.93774893,-0.728111997
1,0.438940707,0.484659159
1,0.318913637,0.011567462
1,1.688077552,1.031803849
1,0.249164484,-0.44501362
1,2.791277774,2.660781011
1,3.577980294,4.059517528
1,4.45026701,4.234940277
1,2.928017654,0.546736971
1,2.986620386,-0.825506562
1,2.247108305,-3.887649565
1,1.444199404,-2.367225167
1,0.060599143,-3.035767266
1,-0.524802874,-1.552018564
1,-0.586965784,-3.801397744
1,-2.504491507,-5.198434894
1,-1.638930973,-4.581390978
1,-2.842545458,-4.638212875
1,-1.34615304,-3.60427832
1,-1.218832317,-3.07009945
1,-2.808356474,-3.616766927
1,-2.181721694,-3.574881245
1,-3.506812433,-6.166365522
1,-6.346007644,-9.963365394
1,-6.706749285,-8.540832181
1,-5.958717311,-7.207194608
1,-4.328066921,-6.17816793
1,-4.170554513,-4.806626756
1,-3.680695174,-4.172869657
1,-4.415145116,-4.365236817
1,-5.42266814,-5.658530594
1,-5.087105663,-5.726574125
